word,ipa
divisareis,[d̪i.β̞iˈsa.ɾei̯s]
divisaremos,/dibisaˈɾemos/
divisaremos,[d̪i.β̞i.saˈɾe.mos]
divisares,/dibiˈsaɾes/
divisares,[d̪i.β̞iˈsa.ɾes]
divisará,/dibisaˈɾa/
divisará,[d̪i.β̞i.saˈɾa]
divisarás,/dibisaˈɾas/
divisarás,[d̪i.β̞i.saˈɾas]
divisaréis,/dibisaˈɾeis/
divisaréis,[d̪i.β̞i.saˈɾei̯s]
divisaríamos,/dibisaˈɾiamos/
divisaríamos,[d̪i.β̞i.saˈɾi.a.mos]
divisas,/diˈbisas/
divisas,[d̪iˈβ̞i.sas]
divisaste,/dibiˈsaste/
divisaste,[d̪i.β̞iˈsas.t̪e]
divise,/diˈbise/
divise,[d̪iˈβ̞i.se]
divisemos,/dibiˈsemos/
divisemos,[d̪i.β̞iˈse.mos]
divisero,/dibiˈseɾo/
divisero,[d̪i.β̞iˈse.ɾo]
divises,/diˈbises/
divises,[d̪iˈβ̞i.ses]
divisibilidad,/dibisibiliˈdad/
divisibilidad,[d̪i.β̞i.si.β̞i.liˈð̞að̞]
divisible,/dibiˈsible/
divisible,[d̪i.β̞iˈsi.β̞le]
divisionaria,/dibisjoˈnaɾja/
divisionaria,[d̪i.β̞i.sjoˈna.ɾja]
divisionarias,/dibisjoˈnaɾjas/
divisionarias,[d̪i.β̞i.sjoˈna.ɾjas]
divisionario,/dibisjoˈnaɾjo/
divisionario,[d̪i.β̞i.sjoˈna.ɾjo]
divisionarios,/dibisjoˈnaɾjos/
divisionarios,[d̪i.β̞i.sjoˈna.ɾjos]
divisionismo,/dibisjoˈnismo/
divisionismo,[d̪i.β̞i.sjoˈniz.mo]
divisionista,/dibisjoˈnista/
divisionista,[d̪i.β̞i.sjoˈnis.t̪a]
división,/dibiˈsjon/
división,[d̪i.β̞iˈsjõn]
división del trabajo,/dibiˌsjon del tɾaˈbaxo/
división del trabajo,[d̪i.β̞iˌsjõn̪ d̪el̪ t̪ɾaˈβ̞a.xo]
división sexual del trabajo,/dibiˌsjon seɡˌswal del tɾaˈbaxo/
división sexual del trabajo,[d̪i.β̞iˌsjõn seɣ̞ˌswal̪ d̪el̪ t̪ɾaˈβ̞a.xo]
divismo,/diˈbismo/
divismo,[d̪iˈβ̞iz.mo]
diviso,/diˈbiso/
diviso,[d̪iˈβ̞i.so]
divisor,/dibiˈsoɾ/
divisor,[d̪i.β̞iˈsoɾ]
divisorio,/dibiˈsoɾjo/
divisorio,[d̪i.β̞iˈso.ɾjo]
divisáramos,/dibiˈsaɾamos/
divisáramos,[d̪i.β̞iˈsa.ɾa.mos]
divo,/ˈdibo/
divo,[ˈd̪i.β̞o]
divorciada,/diboɾˈsjada/
divorciada,/diboɾˈθjada/
divorciada,[d̪i.β̞oɾˈsja.ð̞a]
divorciada,[d̪i.β̞oɾˈθja.ð̞a]
divorciadas,/diboɾˈsjadas/
divorciadas,/diboɾˈθjadas/
divorciadas,[d̪i.β̞oɾˈsja.ð̞as]
divorciadas,[d̪i.β̞oɾˈθja.ð̞as]
divorciado,/diboɾˈsjado/
divorciado,/diboɾˈθjado/
divorciado,[d̪i.β̞oɾˈsja.ð̞o]
divorciado,[d̪i.β̞oɾˈθja.ð̞o]
divorciados,/diboɾˈsjados/
divorciados,/diboɾˈθjados/
divorciados,[d̪i.β̞oɾˈsja.ð̞os]
divorciados,[d̪i.β̞oɾˈθja.ð̞os]
divorciar,/diboɾˈsjaɾ/
divorciar,/diboɾˈθjaɾ/
divorciar,[d̪i.β̞oɾˈsjaɾ]
divorciar,[d̪i.β̞oɾˈθjaɾ]
divorcio,/diˈboɾsjo/
divorcio,/diˈboɾθjo/
divorcio,[d̪iˈβ̞oɾ.sjo]
divorcio,[d̪iˈβ̞oɾ.θjo]
divos,/ˈdibos/
divos,[ˈd̪i.β̞os]
divulgaciones,/dibulɡaˈsjones/
divulgaciones,/dibulɡaˈθjones/
divulgaciones,[d̪i.β̞ul.ɣ̞aˈsjo.nes]
divulgaciones,[d̪i.β̞ul.ɣ̞aˈθjo.nes]
divulgación,/dibulɡaˈsjon/
divulgación,/dibulɡaˈθjon/
divulgación,[d̪i.β̞ul.ɣ̞aˈsjõn]
divulgación,[d̪i.β̞ul.ɣ̞aˈθjõn]
divulgada,/dibulˈɡada/
divulgada,[d̪i.β̞ulˈɣ̞a.ð̞a]
divulgadas,/dibulˈɡadas/
divulgadas,[d̪i.β̞ulˈɣ̞a.ð̞as]
divulgado,/dibulˈɡado/
divulgado,[d̪i.β̞ulˈɣ̞a.ð̞o]
divulgador,/dibulɡaˈdoɾ/
divulgador,[d̪i.β̞ul.ɣ̞aˈð̞oɾ]
divulgados,/dibulˈɡados/
divulgados,[d̪i.β̞ulˈɣ̞a.ð̞os]
divulgar,/dibulˈɡaɾ/
divulgar,[d̪i.β̞ulˈɣ̞aɾ]
divulgativo,/dibulɡaˈtibo/
divulgativo,[d̪i.β̞ul.ɣ̞aˈt̪i.β̞o]
diván,/diˈban/
diván,[d̪iˈβ̞ãn]
dixie,/ˈdiɡsi/
dixie,[ˈd̪iɣ̞.si]
dixit,/ˈdiɡsit/
dixit,[ˈd̪iɣ̞.sit̪]
diyiridú,/diʃiɾiˈdu/
diyiridú,/diʒiɾiˈdu/
diyiridú,/diʝiɾiˈdu/
diyiridú,[d̪i.ʃi.ɾiˈð̞u]
diyiridú,[d̪i.ʒi.ɾiˈð̞u]
diyiridú,[d̪i.ʝi.ɾiˈð̞u]
dizque,/ˈdiske/
dizque,/ˈdiθke/
dizque,[ˈd̪is.ke]
dizque,[ˈd̪iθ.ke]
diábolo,/ˈdjabolo/
diábolo,[ˈd̪ja.β̞o.lo]
diácona,/ˈdjakona/
diácona,[ˈd̪ja.ko.na]
diácono,/ˈdjakono/
diácono,[ˈd̪ja.ko.no]
diáfana,/ˈdjafana/
diáfana,[ˈd̪ja.fa.na]
diáfanamente,/ˌdjafanaˈmente/
diáfanamente,[ˌd̪ja.fa.naˈmẽn̪.t̪e]
diáfanas,/ˈdjafanas/
diáfanas,[ˈd̪ja.fa.nas]
diáfano,/ˈdjafano/
diáfano,[ˈd̪ja.fa.no]
diáfanos,/ˈdjafanos/
diáfanos,[ˈd̪ja.fa.nos]
diáfisis,/ˈdjafisis/
diáfisis,[ˈd̪ja.fi.sis]
diálisis,/ˈdjalisis/
diálisis,[ˈd̪ja.li.sis]
diálogo,/ˈdjaloɡo/
diálogo,[ˈd̪ja.lo.ɣ̞o]
diálogo de besugos,/ˌdjaloɡo de beˈsuɡos/
diálogo de besugos,[ˌd̪ja.lo.ɣ̞o ð̞e β̞eˈsu.ɣ̞os]
diálogo social,/ˌdjaloɡo soˈsjal/
diálogo social,/ˌdjaloɡo soˈθjal/
diálogo social,[ˌd̪ja.lo.ɣ̞o soˈsjal]
diálogo social,[ˌd̪ja.lo.ɣ̞o soˈθjal]
diámetro,/ˈdjametɾo/
diámetro,[ˈd̪ja.me.t̪ɾo]
diápsido,/ˈdjabsido/
diápsido,[ˈd̪jaβ̞.si.ð̞o]
diáspora,/ˈdjaspoɾa/
diáspora,[ˈd̪jas.po.ɾa]
diástole,/ˈdjastole/
diástole,[ˈd̪jas.t̪o.le]
diédrico,/ˈdjedɾiko/
diédrico,[ˈd̪je.ð̞ɾi.ko]
diégesis,/ˈdjexesis/
diégesis,[ˈd̪je.xe.sis]
diéguez,/ˈdjeɡes/
diéguez,/ˈdjeɡeθ/
diéguez,[ˈd̪je.ɣ̞es]
diéguez,[ˈd̪je.ɣ̞eθ]
diéramos,/ˈdjeɾamos/
diéramos,[ˈd̪je.ɾa.mos]
diéremos,/ˈdjeɾemos/
diéremos,[ˈd̪je.ɾe.mos]
diéresis,/ˈdjeɾesis/
diéresis,[ˈd̪je.ɾe.sis]
diésel,/ˈdjesel/
diésel,[ˈd̪je.sel]
diésemos,/ˈdjesemos/
diésemos,[ˈd̪je.se.mos]
diíta,/diˈita/
diíta,[d̪iˈi.t̪a]
diñarla,/diˈɲaɾla/
diñarla,[d̪iˈɲaɾ.la]
diñársela,/diˈɲaɾsela/
diñársela,[d̪iˈɲaɾ.se.la]
dió,/ˈdjo/
dió,[ˈd̪jo]
diócesis,/ˈdjosesis/
diócesis,/ˈdjoθesis/
diócesis,[ˈd̪jo.se.sis]
diócesis,[ˈd̪jo.θe.sis]
dióptrico,/ˈdjobtɾiko/
dióptrico,[ˈd̪joβ̞.t̪ɾi.ko]
dióxido,/ˈdjoɡsido/
dióxido,[ˈd̪joɣ̞.si.ð̞o]
dióxido de azufre,/ˌdjoɡsido de aˈsufɾe/
dióxido de azufre,/ˌdjoɡsido de aˈθufɾe/
dióxido de azufre,[ˌd̪joɣ̞.si.ð̞o ð̞e aˈsu.fɾe]
dióxido de azufre,[ˌd̪joɣ̞.si.ð̞o ð̞e aˈθu.fɾe]
dióxido del silicio,/ˌdjoɡsido del siˈlisjo/
dióxido del silicio,/ˌdjoɡsido del siˈliθjo/
dióxido del silicio,[ˌd̪joɣ̞.si.ð̞o ð̞el siˈli.sjo]
dióxido del silicio,[ˌd̪joɣ̞.si.ð̞o ð̞el siˈli.θjo]
dj,/ˌde ˈxota/
dj,/ˌdi ˈʃei/
dj,/ˌdi ˈʒei/
dj,/ˌdi ˈʝei/
dj,[ˌd̪e ˈxo.t̪a]
dj,[ˌd̪i ˈʃei̯]
dj,[ˌd̪i ˈʒei̯]
dj,[ˌd̪i ˈʝei̯]
djinn,/ˈʃin/
djinn,/ˈʒin/
djinn,/ˈʝin/
djinn,[ˈɟ͡ʝĩn]
djinn,[ˈʃĩn]
djinn,[ˈʒĩn]
dna,/ˌde ˌene ˈa/
dna,[ˌd̪e ˌe.ne ˈa]
dni,/ˌde ˌene ˈi/
dni,[ˌd̪e ˌe.ne ˈi]
dns,/ˌde ˌene ˈese/
dns,[ˌd̪e ˌe.ne ˈe.se]
do,/ˈdo/
do,[ˈd̪o]
dobla,/ˈdobla/
dobla,[ˈd̪o.β̞la]
doblada,/doˈblada/
doblada,[d̪oˈβ̞la.ð̞a]
dobladas,/doˈbladas/
dobladas,[d̪oˈβ̞la.ð̞as]
dobladillo,/doblaˈdiʃo/
dobladillo,/doblaˈdiʎo/
dobladillo,/doblaˈdiʒo/
dobladillo,/doblaˈdiʝo/
dobladillo,[d̪o.β̞laˈð̞i.ʃo]
dobladillo,[d̪o.β̞laˈð̞i.ʎo]
dobladillo,[d̪o.β̞laˈð̞i.ʒo]
dobladillo,[d̪o.β̞laˈð̞i.ʝo]
doblado,/doˈblado/
doblado,[d̪oˈβ̞la.ð̞o]
doblador,/doblaˈdoɾ/
doblador,[d̪o.β̞laˈð̞oɾ]
dobladora,/doblaˈdoɾa/
dobladora,[d̪o.β̞laˈð̞o.ɾa]
doblados,/doˈblados/
doblados,[d̪oˈβ̞la.ð̞os]
dobladura,/doblaˈduɾa/
dobladura,[d̪o.β̞laˈð̞u.ɾa]
doblaje,/doˈblaxe/
doblaje,[d̪oˈβ̞la.xe]
doblamiento,/doblaˈmjento/
doblamiento,[d̪o.β̞laˈmjẽn̪.t̪o]
doblar,/doˈblaɾ/
doblar,[d̪oˈβ̞laɾ]
doblar la cabeza,/doˌblaɾ la kaˈbesa/
doblar la cabeza,/doˌblaɾ la kaˈbeθa/
doblar la cabeza,[d̪oˌβ̞laɾ la kaˈβ̞e.sa]
doblar la cabeza,[d̪oˌβ̞laɾ la kaˈβ̞e.θa]
doblar la esquina,/doˌblaɾ la esˈkina/
doblar la esquina,[d̪oˌβ̞laɾ la esˈki.na]
doble,/ˈdoble/
doble,[ˈd̪o.β̞le]
doble cara,/ˌdoble ˈkaɾa/
doble cara,[ˌd̪o.β̞le ˈka.ɾa]
doble clic,/ˌdoble ˈklik/
doble clic,[ˌd̪o.β̞le ˈklik]
doble estándar,/ˌdoble esˈtandaɾ/
doble estándar,[ˌd̪o.β̞le esˈt̪ãn̪.d̪aɾ]
doble hélice,/ˌdoble ˈelise/
doble hélice,/ˌdoble ˈeliθe/
doble hélice,[ˌd̪o.β̞le ˈe.li.se]
doble hélice,[ˌd̪o.β̞le ˈe.li.θe]
doble penetración,/ˌdoble penetɾaˈsjon/
doble penetración,/ˌdoble penetɾaˈθjon/
doble penetración,[ˌd̪o.β̞le pe.ne.t̪ɾaˈsjõn]
doble penetración,[ˌd̪o.β̞le pe.ne.t̪ɾaˈθjõn]
doble ve,/ˌdoble ˈbe/
doble ve,[ˌd̪o.β̞le ˈβ̞e]
doble vida,/ˌdoble ˈbida/
doble vida,[ˌd̪o.β̞le ˈβ̞i.ð̞a]
doblegable,/dobleˈɡable/
doblegable,[d̪o.β̞leˈɣ̞a.β̞le]
doblegada,/dobleˈɡada/
doblegada,[d̪o.β̞leˈɣ̞a.ð̞a]
doblegadas,/dobleˈɡadas/
doblegadas,[d̪o.β̞leˈɣ̞a.ð̞as]
doblegado,/dobleˈɡado/
doblegado,[d̪o.β̞leˈɣ̞a.ð̞o]
doblegados,/dobleˈɡados/
doblegados,[d̪o.β̞leˈɣ̞a.ð̞os]
doblegar,/dobleˈɡaɾ/
doblegar,[d̪o.β̞leˈɣ̞aɾ]
doblegarse,/dobleˈɡaɾse/
doblegarse,[d̪o.β̞leˈɣ̞aɾ.se]
doblemente,/ˌdobleˈmente/
doblemente,[ˌd̪o.β̞leˈmẽn̪.t̪e]
dobleplay,/dobleˈplai/
dobleplay,[d̪o.β̞leˈplai̯]
doblete,/doˈblete/
doblete,[d̪oˈβ̞le.t̪e]
dobletear,/dobleteˈaɾ/
dobletear,[d̪o.β̞le.t̪eˈaɾ]
dobletes,/doˈbletes/
dobletes,[d̪oˈβ̞le.t̪es]
doblez,/doˈbles/
doblez,/doˈbleθ/
doblez,[d̪oˈβ̞les]
doblez,[d̪oˈβ̞leθ]
doblilla,/doˈbliʃa/
doblilla,/doˈbliʎa/
doblilla,/doˈbliʒa/
doblilla,/doˈbliʝa/
doblilla,[d̪oˈβ̞li.ʃa]
doblilla,[d̪oˈβ̞li.ʎa]
doblilla,[d̪oˈβ̞li.ʒa]
doblilla,[d̪oˈβ̞li.ʝa]
doblón,/doˈblon/
doblón,[d̪oˈβ̞lõn]
dobro,/ˈdobɾo/
dobro,[ˈd̪o.β̞ɾo]
dobutamina,/dobutaˈmina/
dobutamina,[d̪o.β̞u.t̪aˈmi.na]
doca,/ˈdoka/
doca,[ˈd̪o.ka]
doce,/ˈdose/
doce,/ˈdoθe/
doce,[ˈd̪o.se]
doce,[ˈd̪o.θe]
doceavo,/doseˈabo/
doceavo,/doθeˈabo/
doceavo,[d̪o.seˈa.β̞o]
doceavo,[d̪o.θeˈa.β̞o]
doceañista,/doseaˈɲista/
doceañista,/doθeaˈɲista/
doceañista,[d̪o.se.aˈɲis.t̪a]
doceañista,[d̪o.θe.aˈɲis.t̪a]
docena,/doˈsena/
docena,/doˈθena/
docena,[d̪oˈse.na]
docena,[d̪oˈθe.na]
docena del fraile,/doˌsena del ˈfɾaile/
docena del fraile,/doˌθena del ˈfɾaile/
docena del fraile,[d̪oˌse.na ð̞el ˈfɾai̯.le]
docena del fraile,[d̪oˌθe.na ð̞el ˈfɾai̯.le]
docencia,/doˈsensja/
docencia,/doˈθenθja/
docencia,[d̪oˈsẽn.sja]
docencia,[d̪oˈθẽn̟.θja]
docenita,/doseˈnita/
docenita,/doθeˈnita/
docenita,[d̪o.seˈni.t̪a]
docenita,[d̪o.θeˈni.t̪a]
doceno,/doˈseno/
doceno,/doˈθeno/
doceno,[d̪oˈse.no]
doceno,[d̪oˈθe.no]
docente,/doˈsente/
docente,/doˈθente/
docente,[d̪oˈsẽn̪.t̪e]
docente,[d̪oˈθẽn̪.t̪e]
docentes,/doˈsentes/
docentes,/doˈθentes/
docentes,[d̪oˈsẽn̪.t̪es]
docentes,[d̪oˈθẽn̪.t̪es]
docientos,/doˈsjentos/
docientos,/doˈθjentos/
docientos,[d̪oˈsjẽn̪.t̪os]
docientos,[d̪oˈθjẽn̪.t̪os]
docilidad,/dosiliˈdad/
docilidad,/doθiliˈdad/
docilidad,[d̪o.si.liˈð̞að̞]
docilidad,[d̪o.θi.liˈð̞að̞]
docodonte,/dokoˈdonte/
docodonte,[d̪o.koˈð̞õn̪.t̪e]
docosahexaenoico,/dokosaeɡsaeˈnoiko/
docosahexaenoico,[d̪o.ko.sa.eɣ̞.sa.eˈnoi̯.ko]
doctamente,/ˌdoɡtaˈmente/
doctamente,[ˌd̪oɣ̞.t̪aˈmẽn̪.t̪e]
docto,/ˈdoɡto/
docto,[ˈd̪oɣ̞.t̪o]
doctor,/doɡˈtoɾ/
doctor,[d̪oɣ̞ˈt̪oɾ]
doctora,/doɡˈtoɾa/
doctora,[d̪oɣ̞ˈt̪o.ɾa]
doctorada,/doɡtoˈɾada/
doctorada,[d̪oɣ̞.t̪oˈɾa.ð̞a]
doctoradas,/doɡtoˈɾadas/
doctoradas,[d̪oɣ̞.t̪oˈɾa.ð̞as]
doctorado,/doɡtoˈɾado/
doctorado,[d̪oɣ̞.t̪oˈɾa.ð̞o]
doctorados,/doɡtoˈɾados/
doctorados,[d̪oɣ̞.t̪oˈɾa.ð̞os]
doctoral,/doɡtoˈɾal/
doctoral,[d̪oɣ̞.t̪oˈɾal]
doctorar,/doɡtoˈɾaɾ/
doctorar,[d̪oɣ̞.t̪oˈɾaɾ]
doctorcillo,/doɡtoɾˈsiʃo/
doctorcillo,/doɡtoɾˈsiʎo/
doctorcillo,/doɡtoɾˈsiʒo/
doctorcillo,/doɡtoɾˈsiʝo/
doctorcillo,/doɡtoɾˈθiʎo/
doctorcillo,/doɡtoɾˈθiʝo/
doctorcillo,[d̪oɣ̞.t̪oɾˈsi.ʃo]
doctorcillo,[d̪oɣ̞.t̪oɾˈsi.ʎo]
doctorcillo,[d̪oɣ̞.t̪oɾˈsi.ʒo]
doctorcillo,[d̪oɣ̞.t̪oɾˈsi.ʝo]
doctorcillo,[d̪oɣ̞.t̪oɾˈθi.ʎo]
doctorcillo,[d̪oɣ̞.t̪oɾˈθi.ʝo]
doctrina,/doɡˈtɾina/
doctrina,[d̪oɣ̞ˈt̪ɾi.na]
doctrinal,/doɡtɾiˈnal/
doctrinal,[d̪oɣ̞.t̪ɾiˈnal]
doctrinalmente,/doɡtɾiˌnalˈmente/
doctrinalmente,[d̪oɣ̞.t̪ɾiˌnalˈmẽn̪.t̪e]
doctrinar,/doɡtɾiˈnaɾ/
doctrinar,[d̪oɣ̞.t̪ɾiˈnaɾ]
doctrinero,/doɡtɾiˈneɾo/
doctrinero,[d̪oɣ̞.t̪ɾiˈne.ɾo]
doctísimo,/doɡˈtisimo/
doctísimo,[d̪oɣ̞ˈt̪i.si.mo]
docudrama,/dokuˈdɾama/
docudrama,[d̪o.kuˈð̞ɾa.ma]
docuficción,/dokufiɡˈsjon/
docuficción,/dokufiɡˈθjon/
docuficción,[d̪o.ku.fiɣ̞ˈsjõn]
docuficción,[d̪o.ku.fiɣ̞ˈθjõn]
documentación,/dokumentaˈsjon/
documentación,/dokumentaˈθjon/
documentación,[d̪o.ku.mẽn̪.t̪aˈsjõn]
documentación,[d̪o.ku.mẽn̪.t̪aˈθjõn]
documentada,/dokumenˈtada/
documentada,[d̪o.ku.mẽn̪ˈt̪a.ð̞a]
documentadamente,/dokumenˌtadaˈmente/
documentadamente,[d̪o.ku.mẽn̪ˌt̪a.ð̞aˈmẽn̪.t̪e]
documentadas,/dokumenˈtadas/
documentadas,[d̪o.ku.mẽn̪ˈt̪a.ð̞as]
documentado,/dokumenˈtado/
documentado,[d̪o.ku.mẽn̪ˈt̪a.ð̞o]
documentador,/dokumentaˈdoɾ/
documentador,[d̪o.ku.mẽn̪.t̪aˈð̞oɾ]
documentados,/dokumenˈtados/
documentados,[d̪o.ku.mẽn̪ˈt̪a.ð̞os]
documental,/dokumenˈtal/
documental,[d̪o.ku.mẽn̪ˈt̪al]
documentalismo,/dokumentaˈlismo/
documentalismo,[d̪o.ku.mẽn̪.t̪aˈliz.mo]
documentalista,/dokumentaˈlista/
documentalista,[d̪o.ku.mẽn̪.t̪aˈlis.t̪a]
documentalmente,/dokumenˌtalˈmente/
documentalmente,[d̪o.ku.mẽn̪ˌt̪alˈmẽn̪.t̪e]
documentar,/dokumenˈtaɾ/
documentar,[d̪o.ku.mẽn̪ˈt̪aɾ]
documentario,/dokumenˈtaɾjo/
documentario,[d̪o.ku.mẽn̪ˈt̪a.ɾjo]
documentarista,/dokumentaˈɾista/
documentarista,[d̪o.ku.mẽn̪.t̪aˈɾis.t̪a]
documento,/dokuˈmento/
documento,[d̪o.kuˈmẽn̪.t̪o]
documento de voluntades anticipadas,/dokuˌmento de bolunˌtades antisiˈpadas/
documento de voluntades anticipadas,/dokuˌmento de bolunˌtades antiθiˈpadas/
documento de voluntades anticipadas,[d̪o.kuˌmẽn̪.t̪o ð̞e β̞o.lũn̪ˌt̪a.ð̞es ãn̪.t̪i.siˈpa.ð̞as]
documento de voluntades anticipadas,[d̪o.kuˌmẽn̪.t̪o ð̞e β̞o.lũn̪ˌt̪a.ð̞es ãn̪.t̪i.θiˈpa.ð̞as]
documento nacional de identidad,/dokuˌmento nasjoˌnal de identiˈdad/
documento nacional de identidad,/dokuˌmento naθjoˌnal de identiˈdad/
documento nacional de identidad,[d̪o.kuˌmẽn̪.t̪o na.sjoˌnal̪ d̪e i.ð̞ẽn̪.t̪iˈð̞að̞]
documento nacional de identidad,[d̪o.kuˌmẽn̪.t̪o na.θjoˌnal̪ d̪e i.ð̞ẽn̪.t̪iˈð̞að̞]
documento público,/dokuˌmento ˈpubliko/
documento público,[d̪o.kuˌmẽn̪.t̪o ˈpu.β̞li.ko]
docuserie,/dokuˈseɾje/
docuserie,[d̪o.kuˈse.ɾje]
dodecaedro,/dodekaˈedɾo/
dodecaedro,[d̪o.ð̞e.kaˈe.ð̞ɾo]
dodecafónico,/dodekaˈfoniko/
dodecafónico,[d̪o.ð̞e.kaˈfo.ni.ko]
dodecaneso,/dodekaˈneso/
dodecaneso,[d̪o.ð̞e.kaˈne.so]
dodecaédrico,/dodekaˈedɾiko/
dodecaédrico,[d̪o.ð̞e.kaˈe.ð̞ɾi.ko]
dodecágono,/dodeˈkaɡono/
dodecágono,[d̪o.ð̞eˈka.ɣ̞o.no]
dodo,/ˈdodo/
dodo,[ˈd̪o.ð̞o]
dodoma,/doˈdoma/
dodoma,[d̪oˈð̞o.ma]
dogal,/doˈɡal/
dogal,[d̪oˈɣ̞al]
dogma,/ˈdoɡma/
dogma,[ˈd̪oɣ̞.ma]
dogma de fe,/ˌdoɡma de ˈfe/
dogma de fe,[ˌd̪oɣ̞.ma ð̞e ˈfe]
dogmatismo,/doɡmaˈtismo/
dogmatismo,[d̪oɣ̞.maˈt̪iz.mo]
dogmatizada,/doɡmatiˈsada/
dogmatizada,/doɡmatiˈθada/
dogmatizada,[d̪oɣ̞.ma.t̪iˈsa.ð̞a]
dogmatizada,[d̪oɣ̞.ma.t̪iˈθa.ð̞a]
dogmatizadas,/doɡmatiˈsadas/
dogmatizadas,/doɡmatiˈθadas/
dogmatizadas,[d̪oɣ̞.ma.t̪iˈsa.ð̞as]
dogmatizadas,[d̪oɣ̞.ma.t̪iˈθa.ð̞as]
dogmatizado,/doɡmatiˈsado/
dogmatizado,/doɡmatiˈθado/
dogmatizado,[d̪oɣ̞.ma.t̪iˈsa.ð̞o]
dogmatizado,[d̪oɣ̞.ma.t̪iˈθa.ð̞o]
dogmatizados,/doɡmatiˈsados/
dogmatizados,/doɡmatiˈθados/
dogmatizados,[d̪oɣ̞.ma.t̪iˈsa.ð̞os]
dogmatizados,[d̪oɣ̞.ma.t̪iˈθa.ð̞os]
dogmatizar,/doɡmatiˈsaɾ/
dogmatizar,/doɡmatiˈθaɾ/
dogmatizar,[d̪oɣ̞.ma.t̪iˈsaɾ]
dogmatizar,[d̪oɣ̞.ma.t̪iˈθaɾ]
dogmática,/doɡˈmatika/
dogmática,[d̪oɣ̞ˈma.t̪i.ka]
dogmáticamente,/doɡˌmatikaˈmente/
dogmáticamente,[d̪oɣ̞ˌma.t̪i.kaˈmẽn̪.t̪e]
dogmático,/doɡˈmatiko/
dogmático,[d̪oɣ̞ˈma.t̪i.ko]
dogo,/ˈdoɡo/
dogo,[ˈd̪o.ɣ̞o]
dogona,/doˈɡona/
dogona,[d̪oˈɣ̞o.na]
dogre,/ˈdoɡɾe/
dogre,[ˈd̪o.ɣ̞ɾe]
dogón,/doˈɡon/
dogón,[d̪oˈɣ̞õn]
doha,/ˈdoa/
doha,/ˈdoxa/
doha,[ˈd̪o.a]
doha,[ˈd̪o.xa]
dojo,/ˈdoʃo/
dojo,/ˈdoʒo/
dojo,/ˈdoʝo/
dojo,[ˈd̪o.ʃo]
dojo,[ˈd̪o.ʒo]
dojo,[ˈd̪o.ʝo]
dolada,/doˈlada/
dolada,[d̪oˈla.ð̞a]
doladas,/doˈladas/
doladas,[d̪oˈla.ð̞as]
doladera,/dolaˈdeɾa/
doladera,[d̪o.laˈð̞e.ɾa]
dolado,/doˈlado/
dolado,[d̪oˈla.ð̞o]
dolados,/doˈlados/
dolados,[d̪oˈla.ð̞os]
dolar,/doˈlaɾ/
dolar,/ˈdolaɾ/
dolar,[d̪oˈlaɾ]
dolar,[ˈd̪o.laɾ]
dolarito,/dolaˈɾito/
dolarito,[d̪o.laˈɾi.t̪o]
dolarización,/dolaɾisaˈsjon/
dolarización,/dolaɾiθaˈθjon/
dolarización,[d̪o.la.ɾi.saˈsjõn]
dolarización,[d̪o.la.ɾi.θaˈθjõn]
dolarizar,/dolaɾiˈsaɾ/
dolarizar,/dolaɾiˈθaɾ/
dolarizar,[d̪o.la.ɾiˈsaɾ]
dolarizar,[d̪o.la.ɾiˈθaɾ]
dolencia,/doˈlensja/
dolencia,/doˈlenθja/
dolencia,[d̪oˈlẽn.sja]
dolencia,[d̪oˈlẽn̟.θja]
doler,/doˈleɾ/
doler,[d̪oˈleɾ]
dolida,/doˈlida/
dolida,[d̪oˈli.ð̞a]
dolidas,/doˈlidas/
dolidas,[d̪oˈli.ð̞as]
dolido,/doˈlido/
dolido,[d̪oˈli.ð̞o]
dolidos,/doˈlidos/
dolidos,[d̪oˈli.ð̞os]
doliente,/doˈljente/
doliente,[d̪oˈljẽn̪.t̪e]
dolimiento,/doliˈmjento/
dolimiento,[d̪o.liˈmjẽn̪.t̪o]
dolina,/doˈlina/
dolina,[d̪oˈli.na]
dolmen,/ˈdolmen/
dolmen,[ˈd̪ol.mẽn]
dolménico,/dolˈmeniko/
dolménico,[d̪olˈme.ni.ko]
dolo,/ˈdolo/
dolo,[ˈd̪o.lo]
dolobu,/doˈlobu/
dolobu,[d̪oˈlo.β̞u]
dolobus,/doˈlobus/
dolobus,[d̪oˈlo.β̞us]
dolomita,/doloˈmita/
dolomita,[d̪o.loˈmi.t̪a]
dolomitas,/doloˈmitas/
dolomitas,[d̪o.loˈmi.t̪as]
dolor,/doˈloɾ/
dolor,[d̪oˈloɾ]
dolor de cabeza,/doˌloɾ de kaˈbesa/
dolor de cabeza,/doˌloɾ de kaˈbeθa/
dolor de cabeza,[d̪oˌloɾ ð̞e kaˈβ̞e.sa]
dolor de cabeza,[d̪oˌloɾ ð̞e kaˈβ̞e.θa]
dolorcillo,/doloɾˈsiʃo/
dolorcillo,/doloɾˈsiʎo/
dolorcillo,/doloɾˈsiʒo/
dolorcillo,/doloɾˈsiʝo/
dolorcillo,/doloɾˈθiʎo/
dolorcillo,/doloɾˈθiʝo/
dolorcillo,[d̪o.loɾˈsi.ʃo]
dolorcillo,[d̪o.loɾˈsi.ʎo]
dolorcillo,[d̪o.loɾˈsi.ʒo]
dolorcillo,[d̪o.loɾˈsi.ʝo]
